Zip Code,Latitude,Longitude,City,State,County
19708,39.577567,-75.690069,Kirkwood,DE,New Castle
19709,39.485721,-75.677535,Middletown,DE,New Castle
19710,39.757783,-75.639143,Montchanin,DE,New Castle
19711,39.668282,-75.688489,Newark,DE,New Castle
19712,39.564499,-75.597047,Newark,DE,New Castle
19713,39.665662,-75.719349,Newark,DE,New Castle
19714,39.564499,-75.597047,Newark,DE,New Castle
19715,39.564499,-75.597047,Newark,DE,New Castle
19716,39.564499,-75.597047,Newark,DE,New Castle
19717,39.564499,-75.597047,Newark,DE,New Castle
19718,39.564499,-75.597047,Newark,DE,New Castle
19720,39.592895,-75.651466,New Castle,DE,New Castle
19721,39.564499,-75.597047,New Castle,DE,New Castle
19725,39.564499,-75.597047,Newark,DE,New Castle
19726,39.564499,-75.597047,Newark,DE,New Castle
19730,39.51251,-75.627281,Odessa,DE,New Castle
19731,39.512902,-75.58518,Port Penn,DE,New Castle
19732,39.793864,-75.57375,Rockland,DE,New Castle
19733,39.555459,-75.650462,Saint Georges,DE,New Castle
19734,39.430666,-75.646408,Townsend,DE,New Castle
19735,39.794396,-75.597598,Winterthur,DE,New Castle
19736,39.797126,-75.660413,Yorklyn,DE,New Castle
19801,39.727113,-75.547844,Wilmington,DE,New Castle
19802,39.71987,-75.593512,Wilmington,DE,New Castle
19803,39.79936,-75.531694,Wilmington,DE,New Castle
19804,39.759577,-75.617198,Wilmington,DE,New Castle
19805,39.743107,-75.593447,Wilmington,DE,New Castle
19806,39.758562,-75.568745,Wilmington,DE,New Castle
19807,39.794943,-75.616134,Wilmington,DE,New Castle
19808,39.735912,-75.664729,Wilmington,DE,New Castle
19809,39.764712,-75.506892,Wilmington,DE,New Castle
19810,39.763961,-75.527812,Wilmington,DE,New Castle
19850,39.564499,-75.597047,Wilmington,DE,New Castle
19880,39.564499,-75.597047,Wilmington,DE,New Castle
19884,39.564499,-75.597047,Wilmington,DE,New Castle
19885,39.564499,-75.597047,Wilmington,DE,New Castle
19886,39.564499,-75.597047,Wilmington,DE,New Castle
19887,39.564499,-75.597047,Wilmington,DE,New Castle
19889,39.564499,-75.597047,Wilmington,DE,New Castle
19890,39.564499,-75.597047,Wilmington,DE,New Castle
19891,39.564499,-75.597047,Wilmington,DE,New Castle
19892,39.564499,-75.597047,Wilmington,DE,New Castle
19893,39.564499,-75.597047,Wilmington,DE,New Castle
19894,39.564499,-75.597047,Wilmington,DE,New Castle
19895,39.564499,-75.597047,Wilmington,DE,New Castle
19896,39.564499,-75.597047,Wilmington,DE,New Castle
19897,39.564499,-75.597047,Wilmington,DE,New Castle
19898,39.564499,-75.597047,Wilmington,DE,New Castle
19899,39.734792,-75.624617,Wilmington,DE,New Castle
19901,39.156376,-75.49549,Dover,DE,Kent
19902,39.10868,-75.448023,Dover Afb,DE,Kent
19903,39.10868,-75.448023,Dover,DE,Kent
19904,39.160542,-75.597381,Dover,DE,Kent
19905,39.10868,-75.448023,Dover,DE,Kent
19906,,,Dover,DE,Kent
19930,38.555533,-75.186955,Bethany Beach,DE,Sussex
19931,38.569091,-75.624087,Bethel,DE,Sussex
19933,38.660295,-75.330023,Bridgeville,DE,Sussex
19934,39.086921,-75.612286,Camden Wyoming,DE,Kent
19936,39.218448,-75.584848,Cheswold,DE,Kent
19938,39.246071,-75.688873,Clayton,DE,Kent
19939,38.621403,-75.181502,Dagsboro,DE,Sussex
19940,38.631744,-75.324585,Delmar,DE,Sussex
19941,38.652805,-75.275018,Ellendale,DE,Sussex
19943,39.033438,-75.609891,Felton,DE,Kent
19944,38.486485,-75.058874,Fenwick Island,DE,Sussex
19945,38.55144,-75.157634,Frankford,DE,Sussex
19946,39.023141,-75.48191,Frederica,DE,Kent
19947,38.632891,-75.334263,Georgetown,DE,Sussex
19950,38.82458,-75.588771,Greenwood,DE,Sussex
19951,38.691547,-75.225025,Harbeson,DE,Sussex
19952,38.912195,-75.611322,Harrington,DE,Kent
19953,39.16343,-75.679733,Hartly,DE,Kent
19954,38.894017,-75.520078,Houston,DE,Kent
19955,39.225604,-75.664153,Kenton,DE,Kent
19956,38.663322,-75.378729,Laurel,DE,Sussex
19958,38.65536,-75.325612,Lewes,DE,Sussex
19960,38.848792,-75.41087,Lincoln,DE,Sussex
19961,39.166323,-75.448289,Little Creek,DE,Kent
19962,38.971647,-75.591714,Magnolia,DE,Kent
19963,38.72712,-75.322829,Milford,DE,Sussex
19964,39.140254,-75.667898,Marydel,DE,Kent
19966,38.659458,-75.24641,Millsboro,DE,Sussex
19967,38.700518,-75.242294,Millville,DE,Sussex
19968,38.692714,-75.322223,Milton,DE,Sussex
19969,38.725562,-75.353387,Nassau,DE,Sussex
19970,38.621587,-75.104645,Ocean View,DE,Sussex
19971,38.629763,-75.319975,Rehoboth Beach,DE,Sussex
19973,38.659891,-75.380454,Seaford,DE,Sussex
19975,38.550784,-75.330307,Selbyville,DE,Sussex
19977,39.194026,-75.565131,Smyrna,DE,Kent
19979,38.971038,-75.577158,Viola,DE,Kent
19980,39.07239,-75.571073,Woodside,DE,Kent
20001,38.911936,-77.016719,Washington,DC,District Of Columbia
20002,38.908218,-76.982147,Washington,DC,District Of Columbia
20003,38.860315,-76.988897,Washington,DC,District Of Columbia
20004,38.892247,-77.019477,Washington,DC,District Of Columbia
20005,38.904011,-77.031695,Washington,DC,District Of Columbia
20006,38.897131,-77.041248,Washington,DC,District Of Columbia
20007,38.914561,-77.075649,Washington,DC,District Of Columbia
20008,38.93521,-77.060399,Washington,DC,District Of Columbia
20009,38.919261,-77.039798,Washington,DC,District Of Columbia
20010,38.932711,-77.030248,Washington,DC,District Of Columbia
20011,38.95261,-77.017898,Washington,DC,District Of Columbia
20012,38.980231,-77.026298,Washington,DC,District Of Columbia
20013,38.893311,-77.014647,Washington,DC,District Of Columbia
20015,38.96926,-77.070949,Washington,DC,District Of Columbia
20016,38.93826,-77.091149,Washington,DC,District Of Columbia
20017,38.93846,-76.993068,Washington,DC,District Of Columbia
20018,38.93056,-76.977953,Washington,DC,District Of Columbia
20019,38.891561,-76.939396,Washington,DC,District Of Columbia
20020,38.85761,-76.971547,Washington,DC,District Of Columbia
20024,38.876494,-77.022948,Washington,DC,District Of Columbia
20026,38.893311,-77.014647,Washington,DC,District Of Columbia
20029,38.893311,-77.014647,Washington,DC,District Of Columbia
20030,38.893311,-77.014647,Washington,DC,District Of Columbia
20032,38.8368,-76.997697,Washington,DC,District Of Columbia
20033,38.893311,-77.014647,Washington,DC,District Of Columbia
20035,38.893311,-77.014647,Washington,DC,District Of Columbia
20036,38.900659,-77.039914,Washington,DC,District Of Columbia
20037,38.918903,-77.061781,Washington,DC,District Of Columbia
20038,38.893311,-77.014647,Washington,DC,District Of Columbia
20039,38.893311,-77.014647,Washington,DC,District Of Columbia
20040,38.893311,-77.014647,Washington,DC,District Of Columbia
20041,38.893311,-77.014647,Washington,DC,District Of Columbia
20042,38.893311,-77.014647,Washington,DC,District Of Columbia
20043,38.893311,-77.014647,Washington,DC,District Of Columbia
20044,38.893311,-77.014647,Washington,DC,District Of Columbia
20045,38.896599,-77.0319,Washington,DC,District Of Columbia
20046,38.893311,-77.014647,Washington,DC,District Of Columbia
20047,38.893311,-77.014647,Washington,DC,District Of Columbia
20049,38.895911,-77.020998,Washington,DC,District Of Columbia
20050,38.893311,-77.014647,Washington,DC,District Of Columbia
20051,38.893311,-77.014647,Washington,DC,District Of Columbia
20052,38.90014,-77.047899,Washington,DC,District Of Columbia
20053,38.893311,-77.014647,Washington,DC,District Of Columbia
20055,38.901633,-77.020959,Washington,DC,District Of Columbia
20056,38.893311,-77.014647,Washington,DC,District Of Columbia
20057,38.893311,-77.014647,Washington,DC,District Of Columbia
20058,38.893311,-77.014647,Washington,DC,District Of Columbia
20059,38.893311,-77.014647,Washington,DC,District Of Columbia
20060,38.918011,-77.020398,Washington,DC,District Of Columbia
20061,38.893311,-77.014647,Washington,DC,District Of Columbia
20062,38.900009,-77.036948,Washington,DC,District Of Columbia
20063,38.905317,-77.046645,Washington,DC,District Of Columbia
20064,38.933161,-76.996348,Washington,DC,District Of Columbia
20065,38.883412,-77.028198,Washington,DC,District Of Columbia
20066,38.893311,-77.014647,Washington,DC,District Of Columbia
20067,38.893311,-77.014647,Washington,DC,District Of Columbia
20068,38.893311,-77.014647,Washington,DC,District Of Columbia
20069,38.893311,-77.014647,Washington,DC,District Of Columbia
20070,38.893311,-77.014647,Washington,DC,District Of Columbia
20071,38.893311,-77.014647,Washington,DC,District Of Columbia
20073,38.897011,-77.025098,Washington,DC,District Of Columbia
20074,38.893311,-77.014647,Washington,DC,District Of Columbia
20075,38.893311,-77.014647,Washington,DC,District Of Columbia
20076,38.893311,-77.014647,Washington,DC,District Of Columbia
20077,38.893311,-77.014647,Washington,DC,District Of Columbia
20078,38.893311,-77.014647,Washington,DC,District Of Columbia
20080,38.893311,-77.014647,Washington,DC,District Of Columbia
20081,38.893311,-77.014647,Washington,DC,District Of Columbia
20082,38.893311,-77.014647,Washington,DC,District Of Columbia
20088,38.893311,-77.014647,Washington,DC,District Of Columbia
20090,38.893311,-77.014647,Washington,DC,District Of Columbia
20091,38.893311,-77.014647,Washington,DC,District Of Columbia
20097,38.893311,-77.014647,Washington,DC,District Of Columbia
20098,38.893311,-77.014647,Washington,DC,District Of Columbia
20099,38.893311,-77.014647,Washington,DC,District Of Columbia
20101,39.002125,-77.442066,Dulles,VA,Loudoun
20102,39.085309,-77.645224,Dulles,VA,Loudoun
20103,38.996242,-77.449952,Dulles,VA,Loudoun
20104,39.085309,-77.645224,Dulles,VA,Loudoun
20105,38.957718,-77.60375,Aldie,VA,Loudoun
20106,38.6842,-78.016813,Amissville,VA,Rappahannock
20107,38.968321,-77.533263,Arcola,VA,Loudoun
20108,38.744685,-77.487162,Manassas,VA,Manassas City
20109,38.763215,-77.493092,Manassas,VA,Manassas City
20110,38.749207,-77.487762,Manassas,VA,Manassas City
20111,38.770741,-77.449443,Manassas,VA,Manassas Park City
20112,38.770864,-77.449443,Manassas,VA,Manassas Park City
20113,38.770864,-77.449443,Manassas,VA,Manassas Park City
20115,38.840456,-77.891136,Marshall,VA,Fauquier
20116,38.853723,-77.860127,Marshall,VA,Fauquier
20117,39.029599,-77.693844,Middleburg,VA,Loudoun
20118,39.007548,-77.765553,Middleburg,VA,Loudoun
20119,38.636964,-77.638287,Catlett,VA,Fauquier
20120,38.84479,-77.46701,Centreville,VA,Fairfax
20121,38.819513,-77.45576,Centreville,VA,Fairfax
20122,38.831813,-77.288755,Centreville,VA,Fairfax
20124,38.781809,-77.381808,Clifton,VA,Fairfax
20128,38.741639,-77.977432,Orlean,VA,Fauquier
20129,39.160291,-77.60967,Paeonian Springs,VA,Loudoun
20130,39.004843,-77.954597,Paris,VA,Fauquier
20131,39.057952,-77.743423,Philomont,VA,Loudoun
20132,39.143614,-77.734232,Purcellville,VA,Loudoun
20134,39.152187,-77.702576,Purcellville,VA,Loudoun
20135,39.082266,-77.846661,Bluemont,VA,Loudoun
20136,38.734255,-77.547383,Bristow,VA,Prince William
20137,38.819464,-77.736814,Broad Run,VA,Fauquier
20138,38.633774,-77.686868,Calverton,VA,Fauquier
20139,38.654282,-77.702542,Casanova,VA,Fauquier
20140,38.916291,-77.864841,Rectortown,VA,Fauquier
20141,39.116425,-77.780216,Round Hill,VA,Loudoun
20142,39.130665,-77.774665,Round Hill,VA,Loudoun
20143,38.845535,-77.566921,Catharpin,VA,Prince William
20144,38.911315,-77.967401,Delaplane,VA,Fauquier
20146,39.085309,-77.645224,Ashburn,VA,Loudoun
20147,39.037339,-77.480542,Ashburn,VA,Loudoun
20148,39.014196,-77.528452,Ashburn,VA,Loudoun
20149,39.085309,-77.645224,Ashburn,VA,Loudoun
20151,38.88668,-77.44566,Chantilly,VA,Fairfax
20152,38.897591,-77.509174,Chantilly,VA,Loudoun
20153,38.831813,-77.288755,Chantilly,VA,Fairfax
20155,38.815714,-77.621613,Gainesville,VA,Prince William
20156,38.721912,-77.466897,Gainesville,VA,Prince William
20158,39.138314,-77.657328,Hamilton,VA,Loudoun
20159,39.133855,-77.662072,Hamilton,VA,Loudoun
20160,39.098479,-77.688338,Lincoln,VA,Loudoun
20163,39.085309,-77.645224,Sterling,VA,Loudoun
20164,39.023047,-77.399367,Sterling,VA,Loudoun
20165,39.047157,-77.386647,Sterling,VA,Loudoun
20166,38.981387,-77.472333,Sterling,VA,Loudoun
20167,39.085309,-77.645224,Sterling,VA,Loudoun
20168,38.721912,-77.466897,Haymarket,VA,Prince William
20169,38.867441,-77.644539,Haymarket,VA,Prince William
20170,38.983887,-77.367457,Herndon,VA,Fairfax
20171,38.92518,-77.39284,Herndon,VA,Fairfax
20172,38.831813,-77.288755,Herndon,VA,Fairfax
20175,39.041987,-77.605404,Leesburg,VA,Loudoun
20176,39.119727,-77.603458,Leesburg,VA,Loudoun
20177,39.158095,-77.666863,Leesburg,VA,Loudoun
20178,39.072918,-77.608014,Leesburg,VA,Loudoun
20180,39.220432,-77.659636,Lovettsville,VA,Loudoun
20181,38.700017,-77.548271,Nokesville,VA,Prince William
20182,38.700866,-77.585708,Nokesville,VA,Prince William
20184,38.962661,-77.884726,Upperville,VA,Fauquier
20185,38.992978,-77.879855,Upperville,VA,Fauquier
20186,38.689832,-77.836115,Warrenton,VA,Fauquier
20187,38.715296,-77.741696,Warrenton,VA,Fauquier
20188,38.765619,-77.820293,Warrenton,VA,Fauquier
20190,38.96146,-77.3418,Reston,VA,Fairfax
20191,38.93181,-77.352718,Reston,VA,Fairfax
20192,38.831813,-77.288755,Herndon,VA,Fairfax
20193,38.831813,-77.288755,Reston,VA,Fairfax
20194,38.980742,-77.341878,Reston,VA,Fairfax
20195,38.831813,-77.288755,Reston,VA,Fairfax
20196,38.831813,-77.288755,Reston,VA,Fairfax
20197,39.188205,-77.630013,Waterford,VA,Loudoun
20198,38.870681,-77.760779,The Plains,VA,Fauquier
20199,39.085309,-77.645224,Dulles,VA,Loudoun
20201,38.893311,-77.014647,Washington,DC,District Of Columbia
20202,38.893311,-77.014647,Washington,DC,District Of Columbia
20203,38.905317,-77.046645,Washington,DC,District Of Columbia
20204,38.893311,-77.014647,Washington,DC,District Of Columbia
20206,38.893311,-77.014647,Washington,DC,District Of Columbia
20207,38.893311,-77.014647,Washington,DC,District Of Columbia
20208,38.896611,-77.011748,Washington,DC,District Of Columbia
20210,38.893311,-77.014647,Washington,DC,District Of Columbia
20211,38.893311,-77.014647,Washington,DC,District Of Columbia
20212,38.893311,-77.014647,Washington,DC,District Of Columbia
20213,38.893311,-77.014647,Washington,DC,District Of Columbia
20214,38.893311,-77.014647,Washington,DC,District Of Columbia
20215,38.893311,-77.014647,Washington,DC,District Of Columbia
20216,38.891911,-77.014098,Washington,DC,District Of Columbia
20217,38.893311,-77.014647,Washington,DC,District Of Columbia
20218,38.893311,-77.014647,Washington,DC,District Of Columbia
20219,38.893311,-77.014647,Washington,DC,District Of Columbia
20220,38.893311,-77.014647,Washington,DC,District Of Columbia
20221,38.893311,-77.014647,Washington,DC,District Of Columbia
20222,38.893311,-77.014647,Washington,DC,District Of Columbia
20223,38.893311,-77.014647,Washington,DC,District Of Columbia
20224,38.893311,-77.014647,Washington,DC,District Of Columbia
20226,38.893311,-77.014647,Washington,DC,District Of Columbia
20227,38.893311,-77.014647,Washington,DC,District Of Columbia
20228,38.893311,-77.014647,Washington,DC,District Of Columbia
20229,38.893311,-77.014647,Washington,DC,District Of Columbia
20230,38.893311,-77.014647,Washington,DC,District Of Columbia
20231,38.893311,-77.014647,Washington,DC,District Of Columbia
20232,38.900561,-77.039099,Washington,DC,District Of Columbia
20233,38.893311,-77.014647,Washington,DC,District Of Columbia
20235,38.915361,-77.057199,Washington,DC,District Of Columbia
20237,,,Washington,DC,District Of Columbia
20238,38.893311,-77.014647,Washington,DC,District Of Columbia
20239,38.893311,-77.014647,Washington,DC,District Of Columbia
20240,38.897143,-77.040895,Washington,DC,District Of Columbia
20241,38.893311,-77.014647,Washington,DC,District Of Columbia
20242,38.867812,-77.028948,Washington,DC,District Of Columbia
20244,38.893311,-77.014647,Washington,DC,District Of Columbia
20245,38.893311,-77.014647,Washington,DC,District Of Columbia
20250,38.887323,-77.03274,Washington,DC,District Of Columbia
20251,38.893311,-77.014647,Washington,DC,District Of Columbia
20254,38.893311,-77.014647,Washington,DC,District Of Columbia
20260,38.893311,-77.014647,Washington,DC,District Of Columbia
20261,38.893311,-77.014647,Washington,DC,District Of Columbia
20262,38.893311,-77.014647,Washington,DC,District Of Columbia
20265,38.893311,-77.014647,Washington,DC,District Of Columbia
20266,38.893311,-77.014647,Washington,DC,District Of Columbia
20268,38.893311,-77.014647,Washington,DC,District Of Columbia
20270,38.893311,-77.014647,Washington,DC,District Of Columbia
20277,38.893311,-77.014647,Washington,DC,District Of Columbia
20289,38.893311,-77.014647,Washington,DC,District Of Columbia
20299,38.893311,-77.014647,Washington,DC,District Of Columbia
20301,38.889357,-77.031113,Washington,DC,District Of Columbia
20303,38.893311,-77.014647,Washington,DC,District Of Columbia
20306,38.893311,-77.014647,Washington,DC,District Of Columbia
20307,38.893311,-77.014647,Washington,DC,District Of Columbia
20310,38.893311,-77.014647,Washington,DC,District Of Columbia
20314,38.893311,-77.014647,Washington,DC,District Of Columbia
20315,38.928861,-77.017948,Washington,DC,District Of Columbia
20317,38.931161,-77.010298,Washington,DC,District Of Columbia
20318,38.893311,-77.014647,Washington,DC,District Of Columbia
20319,38.866745,-77.016556,Washington,DC,District Of Columbia
20330,38.893311,-77.014647,Washington,DC,District Of Columbia
20332,38.834563,-77.015848,Washington,DC,District Of Columbia
20336,38.860415,-77.022545,Washington,DC,District Of Columbia
20337,38.893311,-77.014647,Washington,DC,District Of Columbia
20338,38.893311,-77.014647,Washington,DC,District Of Columbia
20340,38.893311,-77.014647,Washington,DC,District Of Columbia
20350,38.893311,-77.014647,Washington,DC,District Of Columbia
20370,38.893311,-77.014647,Washington,DC,District Of Columbia
20372,38.893311,-77.014647,Washington,DC,District Of Columbia
20373,38.893311,-77.014647,Anacostia Annex,DC,District Of Columbia
20374,38.855522,-77.002197,Washington,DC,District Of Columbia
20375,38.826163,-77.017448,Washington,DC,District Of Columbia
20376,,,Washington,DC,District Of Columbia
20380,38.893311,-77.014647,Washington,DC,District Of Columbia
20388,38.872553,-76.996605,Washington,DC,District Of Columbia
20389,38.893311,-77.014647,Washington,DC,District Of Columbia
20390,38.893311,-77.014647,Washington,DC,District Of Columbia
20391,38.893311,-77.014647,Washington,DC,District Of Columbia
20392,38.893311,-77.014647,Washington,DC,District Of Columbia
20393,38.893311,-77.014647,Washington,DC,District Of Columbia
20394,38.893311,-77.014647,Washington,DC,District Of Columbia
20395,38.893311,-77.014647,Washington,DC,District Of Columbia
20398,38.893311,-77.014647,Washington,DC,District Of Columbia
20401,38.893311,-77.014647,Washington,DC,District Of Columbia
20402,38.893311,-77.014647,Washington,DC,District Of Columbia
20403,38.893311,-77.014647,Washington,DC,District Of Columbia
20404,38.899161,-77.008948,Washington,DC,District Of Columbia
20405,38.893311,-77.014647,Washington,DC,District Of Columbia
20406,38.893311,-77.014647,Washington,DC,District Of Columbia
20407,38.893311,-77.014647,Washington,DC,District Of Columbia
20408,38.893311,-77.014647,Washington,DC,District Of Columbia
20409,38.893311,-77.014647,Washington,DC,District Of Columbia
20410,38.893311,-77.014647,Washington,DC,District Of Columbia
20411,38.883962,-77.022098,Washington,DC,District Of Columbia
20412,38.895261,-77.022098,Washington,DC,District Of Columbia
20413,38.893311,-77.014647,Washington,DC,District Of Columbia
20414,38.883962,-77.022098,Washington,DC,District Of Columbia
20415,38.893311,-77.014647,Washington,DC,District Of Columbia
20416,38.893311,-77.014647,Washington,DC,District Of Columbia
20418,38.904253,-77.05723,Washington,DC,District Of Columbia
20419,38.893311,-77.014647,Washington,DC,District Of Columbia
20420,38.903461,-77.027648,Washington,DC,District Of Columbia
20421,38.893311,-77.014647,Washington,DC,District Of Columbia
20422,38.893311,-77.014647,Washington,DC,District Of Columbia
20423,38.893311,-77.014647,Washington,DC,District Of Columbia
20424,38.893311,-77.014647,Washington,DC,District Of Columbia
20425,38.893311,-77.014647,Washington,DC,District Of Columbia
20426,38.893311,-77.014647,Washington,DC,District Of Columbia
20427,38.893311,-77.014647,Washington,DC,District Of Columbia
20428,38.893311,-77.014647,Washington,DC,District Of Columbia
20429,38.893311,-77.014647,Washington,DC,District Of Columbia
20431,38.898618,-77.042753,Washington,DC,District Of Columbia
20433,38.899996,-77.041976,Washington,DC,District Of Columbia
20434,38.893311,-77.014647,Washington,DC,District Of Columbia
20435,38.899399,-77.040319,Washington,DC,District Of Columbia
20436,38.895927,-77.021068,Washington,DC,District Of Columbia
20437,38.902761,-77.048499,Washington,DC,District Of Columbia
20439,38.893311,-77.014647,Washington,DC,District Of Columbia
20440,38.913911,-77.045349,Washington,DC,District Of Columbia
20441,38.923861,-77.036349,Washington,DC,District Of Columbia
20442,38.895977,-77.017668,Washington,DC,District Of Columbia
20444,38.893311,-77.014647,Washington,DC,District Of Columbia
20447,38.884712,-77.025198,Washington,DC,District Of Columbia
20451,38.897711,-77.044449,Washington,DC,District Of Columbia
20453,38.893311,-77.014647,Washington,DC,District Of Columbia
20456,38.898111,-77.040149,Washington,DC,District Of Columbia
20460,38.876362,-77.018798,Washington,DC,District Of Columbia
20463,38.893311,-77.014647,Washington,DC,District Of Columbia
20468,38.893311,-77.014647,Washington,DC,District Of Columbia
20469,38.893311,-77.014647,Washington,DC,District Of Columbia
20470,38.893311,-77.014647,Washington,DC,District Of Columbia
20472,38.893311,-77.014647,Washington,DC,District Of Columbia
20500,,,Washington,DC,District Of Columbia
20501,38.89872,-77.036198,Washington,DC,District Of Columbia
20502,38.89872,-77.036198,Washington,DC,District Of Columbia
20503,38.900711,-77.043068,Washington,DC,District Of Columbia
20504,38.893311,-77.014647,Washington,DC,District Of Columbia
20505,38.893311,-77.014647,Washington,DC,District Of Columbia
20506,38.899364,-77.037668,Washington,DC,District Of Columbia
20507,38.893311,-77.014647,Washington,DC,District Of Columbia
20508,38.893311,-77.014647,Washington,DC,District Of Columbia
20510,38.893311,-77.014647,Washington,DC,District Of Columbia
20515,38.893311,-77.014647,Washington,DC,District Of Columbia
20520,38.893217,-77.048957,Washington,DC,District Of Columbia
20521,38.893311,-77.014647,Washington,DC,District Of Columbia
20522,38.893217,-77.048957,Washington,DC,District Of Columbia
20523,38.89449,-77.047807,Washington,DC,District Of Columbia
20524,38.902414,-77.032601,Washington,DC,District Of Columbia
20525,38.893311,-77.014647,Washington,DC,District Of Columbia
20526,38.902217,-77.043738,Washington,DC,District Of Columbia
20527,38.902933,-77.036091,Washington,DC,District Of Columbia
20530,38.897561,-77.026998,Washington,DC,District Of Columbia
20531,38.893761,-77.021848,Washington,DC,District Of Columbia
20532,38.904486,-77.017291,Washington,DC,District Of Columbia
20533,38.901102,-77.032591,Washington,DC,District Of Columbia
20534,38.894075,-77.01254,Washington,DC,District Of Columbia
20535,38.894097,-77.025133,Washington,DC,District Of Columbia
20536,38.901211,-77.016948,Washington,DC,District Of Columbia
20537,38.894097,-77.025133,Washington,DC,District Of Columbia
20538,38.893311,-77.014647,Washington,DC,District Of Columbia
20539,38.893311,-77.014647,Washington,DC,District Of Columbia
20540,38.887405,-77.004663,Washington,DC,District Of Columbia
20541,38.887405,-77.004663,Washington,DC,District Of Columbia
20542,38.940761,-77.028348,Washington,DC,District Of Columbia
20543,38.893311,-77.014647,Washington,DC,District Of Columbia
20544,38.893311,-77.014647,Washington,DC,District Of Columbia
20546,38.890976,-77.021092,Washington,DC,District Of Columbia
20547,38.893311,-77.014647,Washington,DC,District Of Columbia
20548,38.898111,-77.017698,Washington,DC,District Of Columbia
20549,38.893311,-77.014647,Washington,DC,District Of Columbia
20550,38.893311,-77.014647,Washington,DC,District Of Columbia
20551,38.891995,-77.045219,Washington,DC,District Of Columbia
20552,38.893311,-77.014647,Washington,DC,District Of Columbia
20553,38.887333,-77.023118,Washington,DC,District Of Columbia
20554,38.893311,-77.014647,Washington,DC,District Of Columbia
20555,38.900011,-77.040149,Washington,DC,District Of Columbia
20557,38.887405,-77.004663,Washington,DC,District Of Columbia
20558,38.893311,-77.014647,Washington,DC,District Of Columbia
20559,38.887405,-77.004663,Washington,DC,District Of Columbia
20560,38.893311,-77.014647,Washington,DC,District Of Columbia
20565,38.891941,-77.018853,Washington,DC,District Of Columbia
20566,38.897074,-77.05535,Washington,DC,District Of Columbia
20570,38.899061,-77.040149,Washington,DC,District Of Columbia
20571,38.900559,-77.034554,Washington,DC,District Of Columbia
20572,38.893311,-77.014647,Washington,DC,District Of Columbia
20573,38.893311,-77.014647,Washington,DC,District Of Columbia
20575,38.893311,-77.014647,Washington,DC,District Of Columbia
20576,38.893662,-77.023592,Washington,DC,District Of Columbia
20577,38.900758,-77.034455,Washington,DC,District Of Columbia
20578,38.893311,-77.014647,Washington,DC,District Of Columbia
20579,38.904311,-77.044649,Washington,DC,District Of Columbia
20580,38.893311,-77.014647,Washington,DC,District Of Columbia
20581,38.893311,-77.014647,Washington,DC,District Of Columbia
20585,38.893311,-77.014647,Washington,DC,District Of Columbia
20586,38.902211,-77.047399,Washington,DC,District Of Columbia
